JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,Calendar Date (UTC)
2460809.313854167, A.D. 2025-May-13 19:31:57.0000,69.185273,-19314703.58008823,339855499.5691132,168218395.2767456,-18.5919646695956,2.928276053578773,-1.89820157691287,2025-05-13T19:30:47.814748
2460809.314548611, A.D. 2025-May-13 19:32:57.0000,69.185273,-19315819.08774483,339855675.2626029,168218281.3849561,-18.59196197554501,2.928226852145632,-1.898225925849483,2025-05-13T19:31:47.814744
2460809.315243056, A.D. 2025-May-13 19:33:57.0000,69.185273,-19316934.59523978,339855850.9531405,168218167.4917057,-18.5919592813364,2.928177650749836,-1.898250274738558,2025-05-13T19:32:47.814781
2460809.3159375, A.D. 2025-May-13 19:34:57.0000,69.185273,-19318050.10257382,339856026.6407261,168218053.5969942,-18.59195658696976,2.928128449391354,-1.898274623580109,2025-05-13T19:33:47.814737
2460809.316631944, A.D. 2025-May-13 19:35:57.0000,69.185273,-19319165.60974546,339856202.3253597,168217939.700822,-18.59195389244511,2.928079248070248,-1.898298972374104,2025-05-13T19:34:47.814693
2460809.317326389, A.D. 2025-May-13 19:36:57.0000,69.185273,-19320281.11675615,339856378.0070412,168217825.8031887,-18.59195119776244,2.928030046786457,-1.898323321120576,2025-05-13T19:35:47.814730
2460809.318020833, A.D. 2025-May-13 19:37:57.0000,69.185273,-19321396.62360443,339856553.6857706,168217711.9040946,-18.59194850292175,2.927980845540044,-1.898347669819492,2025-05-13T19:36:47.814726
2460809.318715278, A.D. 2025-May-13 19:38:57.0000,69.185273,-19322512.13029174,339856729.3615482,168217598.0035395,-18.59194580792303,2.927931644330947,-1.898372018470885,2025-05-13T19:37:47.814763
2460809.319409722, A.D. 2025-May-13 19:39:57.0000,69.185273,-19323627.63681662,339856905.0343734,168217484.1015236,-18.5919431127663,2.927882443159228,-1.898396367074721,2025-05-13T19:38:47.814719
2460809.320104167, A.D. 2025-May-13 19:40:57.0000,69.185273,-19324743.14317979,339857080.7042467,168217370.1980468,-18.59194041745155,2.927833242024857,-1.898420715631018,2025-05-13T19:39:47.814756
2460809.320798611, A.D. 2025-May-13 19:41:57.0000,69.185273,-19325858.64938197,339857256.3711681,168217256.293109,-18.59193772197878,2.927784040927802,-1.89844506413979,2025-05-13T19:40:47.814712
2460809.321493056, A.D. 2025-May-13 19:42:57.0000,69.185273,-19326974.15542169,339857432.0351373,168217142.3867104,-18.591935026348,2.927734839868127,-1.898469412601005,2025-05-13T19:41:47.814789
2460809.3221875, A.D. 2025-May-13 19:43:57.0000,69.185273,-19328089.66130039,339857607.6961545,168217028.4788508,-18.5919323305592,2.927685638845769,-1.898493761014697,2025-05-13T19:42:47.814745
2460809.322881944, A.D. 2025-May-13 19:44:57.0000,69.185273,-19329205.16701661,339857783.3542197,168216914.5695304,-18.59192963461238,2.927636437860792,-1.898518109380831,2025-05-13T19:43:47.814701
2460809.323576389, A.D. 2025-May-13 19:45:57.0000,69.185273,-19330320.67257107,339857959.0093328,168216800.6587491,-18.59192693850754,2.927587236913165,-1.898542457699425,2025-05-13T19:44:47.814738
2460809.324270833, A.D. 2025-May-13 19:46:57.0000,69.185273,-19331436.1779645,339858134.661494,168216686.7465069,-18.59192424224469,2.927538036002855,-1.898566805970494,2025-05-13T19:45:47.814694
2460809.324965278, A.D. 2025-May-13 19:47:57.0000,69.185273,-19332551.68319541,339858310.310703,168216572.8328038,-18.59192154582383,2.927488835129928,-1.898591154194006,2025-05-13T19:46:47.814771
2460809.325659722, A.D. 2025-May-13 19:48:57.0000,69.185273,-19333667.18826527,339858485.9569601,168216458.9176399,-18.59191884924495,2.927439634294319,-1.898615502369994,2025-05-13T19:47:47.814727
2460809.326354166, A.D. 2025-May-13 19:49:57.0000,69.185273,-19334782.69317259,339858661.6002652,168216345.001015,-18.59191615250805,2.927390433496095,-1.898639850498423,2025-05-13T19:48:47.814683
2460809.327048611, A.D. 2025-May-13 19:50:57.0000,69.185273,-19335898.19791811,339858837.2406182,168216231.0829294,-18.59191345561315,2.92734123273522,-1.898664198579312,2025-05-13T19:49:47.814720
2460809.327743056, A.D. 2025-May-13 19:51:57.0000,69.185273,-19337013.70250255,339859012.8780192,168216117.1633827,-18.59191075856022,2.927292032011666,-1.898688546612675,2025-05-13T19:50:47.814797
2460809.3284375, A.D. 2025-May-13 19:52:57.0000,69.185273,-19338129.20692442,339859188.5124681,168216003.2423753,-18.59190806134929,2.927242831325497,-1.898712894598481,2025-05-13T19:51:47.814753
2460809.329131945, A.D. 2025-May-13 19:53:57.0000,69.185273,-19339244.71118519,339859364.1439652,168215889.319907,-18.59190536398033,2.927193630676647,-1.898737242536761,2025-05-13T19:52:47.814790
2460809.329826389, A.D. 2025-May-13 19:54:57.0000,69.185273,-19340360.21528339,339859539.7725102,168215775.3959779,-18.59190266645338,2.927144430065184,-1.898761590427483,2025-05-13T19:53:47.814746
2460809.330520833, A.D. 2025-May-13 19:55:57.0000,69.185273,-19341475.71921973,339859715.3981031,168215661.4705879,-18.59189996876841,2.927095229491073,-1.898785938270663,2025-05-13T19:54:47.814702
2460809.331215278, A.D. 2025-May-13 19:56:57.0000,69.185273,-19342591.22299494,339859891.0207441,168215547.543737,-18.59189727092542,2.927046028954285,-1.898810286066318,2025-05-13T19:55:47.814739
2460809.331909722, A.D. 2025-May-13 19:57:57.0000,69.185273,-19343706.72660754,339860066.6404329,168215433.6154253,-18.59189457292443,2.926996828454882,-1.898834633814414,2025-05-13T19:56:47.814735
2460809.332604167, A.D. 2025-May-13 19:58:57.0000,69.185273,-19344822.23005899,339860242.2571699,168215319.6856526,-18.59189187476542,2.926947627992803,-1.898858981514984,2025-05-13T19:57:47.814772
2460809.333298611, A.D. 2025-May-13 19:59:57.0000,69.185273,-19345937.73334782,339860417.8709548,168215205.7544192,-18.59188917644841,2.92689842756811,-1.898883329167995,2025-05-13T19:58:47.814728
2460809.333993055, A.D. 2025-May-13 20:00:57.0000,69.185273,-19347053.23647474,339860593.4817877,168215091.821725,-18.59188647797338,2.926849227180773,-1.898907676773464,2025-05-13T19:59:47.814684
2460809.3346875, A.D. 2025-May-13 20:01:57.0000,69.185273,-19348168.73944049,339860769.0896688,168214977.8875698,-18.59188377934035,2.926800026830759,-1.898932024331407,2025-05-13T20:00:47.814721
2460809.335381945, A.D. 2025-May-13 20:02:57.0000,69.185273,-19349284.24224357,339860944.6945977,168214863.9519539,-18.5918810805493,2.926750826518135,-1.89895637184179,2025-05-13T20:01:47.814798
2460809.336076389, A.D. 2025-May-13 20:03:57.0000,69.185273,-19350399.74488473,339861120.2965746,168214750.0148771,-18.59187838160025,2.926701626242866,-1.898980719304631,2025-05-13T20:02:47.814754
2460809.336770833, A.D. 2025-May-13 20:04:57.0000,69.185273,-19351515.24736468,339861295.8955997,168214636.0763395,-18.59187568249319,2.926652426004923,-1.899005066719944,2025-05-13T20:03:47.814710
2460809.337465278, A.D. 2025-May-13 20:05:57.0000,69.185273,-19352630.74968195,339861471.4916726,168214522.136341,-18.59187298322813,2.926603225804369,-1.899029414087699,2025-05-13T20:04:47.814747
2460809.338159722, A.D. 2025-May-13 20:06:57.0000,69.185273,-19353746.25183726,339861647.0847936,168214408.1948818,-18.59187028380505,2.926554025641173,-1.89905376140791,2025-05-13T20:05:47.814703
2460809.338854167, A.D. 2025-May-13 20:07:57.0000,69.185273,-19354861.75383134,339861822.6749626,168214294.2519616,-18.59186758422397,2.926504825515303,-1.899078108680594,2025-05-13T20:06:47.814780
2460809.339548611, A.D. 2025-May-13 20:08:57.0000,69.185273,-19355977.2556627,339861998.2621796,168214180.3075807,-18.59186488448488,2.926455625426823,-1.899102455905719,2025-05-13T20:07:47.814736
2460809.340243055, A.D. 2025-May-13 20:09:57.0000,69.185273,-19357092.75733281,339862173.8464448,168214066.3617389,-18.59186218458779,2.926406425375671,-1.899126803083315,2025-05-13T20:08:47.814692
2460809.3409375, A.D. 2025-May-13 20:10:57.0000,69.185273,-19358208.25884019,339862349.4277579,168213952.4144364,-18.59185948453269,2.926357225361909,-1.899151150213353,2025-05-13T20:09:47.814729
2460809.341631944, A.D. 2025-May-13 20:11:57.0000,69.185273,-19359323.76018556,339862525.006119,168213838.465673,-18.59185678431959,2.926308025385508,-1.899175497295846,2025-05-13T20:10:47.814685
2460809.342326389, A.D. 2025-May-13 20:12:57.0000,69.185273,-19360439.26136965,339862700.5815282,168213724.5154488,-18.59185408394848,2.926258825446435,-1.899199844330811,2025-05-13T20:11:47.814762
2460809.343020834, A.D. 2025-May-13 20:13:57.0000,69.185273,-19361554.76239098,339862876.1539853,168213610.5637639,-18.59185138341937,2.926209625544754,-1.899224191318217,2025-05-13T20:12:47.814799
2460809.343715278, A.D. 2025-May-13 20:14:57.0000,69.185273,-19362670.26325028,339863051.7234904,168213496.6106181,-18.59184868273225,2.926160425680434,-1.899248538258077,2025-05-13T20:13:47.814755
2460809.344409722, A.D. 2025-May-13 20:15:57.0000,69.185273,-19363785.76394826,339863227.2900438,168213382.6560114,-18.59184598188713,2.926111225853444,-1.89927288515041,2025-05-13T20:14:47.814711
2460809.345104167, A.D. 2025-May-13 20:16:57.0000,69.185273,-19364901.26448419,339863402.8536451,168213268.699944,-18.59184328088401,2.926062026063815,-1.899297231995198,2025-05-13T20:15:47.814748
2460809.345798611, A.D. 2025-May-13 20:17:57.0000,69.185273,-19366016.76485733,339863578.4142944,168213154.7424158,-18.59184057972288,2.926012826311581,-1.899321578792426,2025-05-13T20:16:47.814744
2460809.346493056, A.D. 2025-May-13 20:18:57.0000,69.185272,-19367132.26506911,339863753.9719919,168213040.7834268,-18.59183787840376,2.925963626596677,-1.899345925542125,2025-05-13T20:17:47.814781
2460809.3471875, A.D. 2025-May-13 20:19:57.0000,69.185272,-19368247.76511809,339863929.5267373,168212926.822977,-18.59183517692663,2.925914426919167,-1.899370272244263,2025-05-13T20:18:47.814737
2460809.347881944, A.D. 2025-May-13 20:20:57.0000,69.185272,-19369363.26500498,339864105.0785307,168212812.8610665,-18.5918324752915,2.925865227279022,-1.899394618898857,2025-05-13T20:19:47.814693
2460809.348576389, A.D. 2025-May-13 20:21:57.0000,69.185272,-19370478.7647305,339864280.6273723,168212698.8976951,-18.59182977349837,2.925816027676208,-1.899418965505921,2025-05-13T20:20:47.814730
2460809.349270833, A.D. 2025-May-13 20:22:57.0000,69.185272,-19371594.26429317,339864456.1732618,168212584.932863,-18.59182707154724,2.92576682811079,-1.899443312065424,2025-05-13T20:21:47.814726
2460809.349965278, A.D. 2025-May-13 20:23:57.0000,69.185272,-19372709.76369373,339864631.7161993,168212470.9665701,-18.59182436943811,2.925717628582737,-1.899467658577382,2025-05-13T20:22:47.814763
2460809.350659722, A.D. 2025-May-13 20:24:57.0000,69.185272,-19373825.26293289,339864807.2561851,168212356.9988164,-18.59182166717098,2.925668429092015,-1.89949200504181,2025-05-13T20:23:47.814719
2460809.351354167, A.D. 2025-May-13 20:25:57.0000,69.185272,-19374940.76200917,339864982.7932188,168212243.029602,-18.59181896474585,2.925619229638692,-1.899516351458677,2025-05-13T20:24:47.814756
2460809.352048611, A.D. 2025-May-13 20:26:57.0000,69.185272,-19376056.2609233,339865158.3273005,168212129.0589268,-18.59181626216273,2.925570030222735,-1.899540697827998,2025-05-13T20:25:47.814712
2460809.352743056, A.D. 2025-May-13 20:27:57.0000,69.185272,-19377171.75967601,339865333.8584305,168212015.0867907,-18.5918135594216,2.925520830844111,-1.899565044149789,2025-05-13T20:26:47.814789
2460809.3534375, A.D. 2025-May-13 20:28:57.0000,69.185272,-19378287.25826582,339865509.3866084,168211901.113194,-18.59181085652248,2.925471631502886,-1.899589390424019,2025-05-13T20:27:47.814745
2460809.354131944, A.D. 2025-May-13 20:29:57.0000,69.185272,-19379402.75669346,339865684.9118343,168211787.1381365,-18.59180815346536,2.925422432199027,-1.899613736650702,2025-05-13T20:28:47.814701
2460809.354826389, A.D. 2025-May-13 20:30:57.0000,69.185272,-19380518.25495891,339865860.4341083,168211673.1616182,-18.59180545025025,2.925373232932536,-1.89963808282984,2025-05-13T20:29:47.814738
2460809.355520833, A.D. 2025-May-13 20:31:57.0000,69.185272,-19381633.75306289,339866035.9534305,168211559.1836391,-18.59180274687713,2.925324033703381,-1.899662428961447,2025-05-13T20:30:47.814694
2460809.356215278, A.D. 2025-May-13 20:32:57.0000,69.185272,-19382749.25100393,339866211.4698007,168211445.2041994,-18.59180004334603,2.925274834511626,-1.899686775045491,2025-05-13T20:31:47.814771
2460809.356909722, A.D. 2025-May-13 20:33:57.0000,69.185272,-19383864.74878276,339866386.983219,168211331.2232989,-18.59179733965692,2.925225635357239,-1.899711121081989,2025-05-13T20:32:47.814727
2460809.357604166, A.D. 2025-May-13 20:34:57.0000,69.185272,-19384980.2464001,339866562.4936854,168211217.2409376,-18.59179463580982,2.925176436240188,-1.899735467070957,2025-05-13T20:33:47.814683
2460809.358298611, A.D. 2025-May-13 20:35:57.0000,69.185272,-19386095.74385447,339866738.0011998,168211103.2571155,-18.59179193180473,2.925127237160539,-1.899759813012362,2025-05-13T20:34:47.814720
2460809.358993056, A.D. 2025-May-13 20:36:57.0000,69.185272,-19387211.24114659,339866913.5057623,168210989.2718328,-18.59178922764164,2.92507803811826,-1.89978415890622,2025-05-13T20:35:47.814797
2460809.3596875, A.D. 2025-May-13 20:37:57.0000,69.185272,-19388326.7382772,339867089.007373,168210875.2850892,-18.59178652332055,2.925028839113319,-1.899808504752547,2025-05-13T20:36:47.814753
2460809.360381945, A.D. 2025-May-13 20:38:57.0000,69.185272,-19389442.23524481,339867264.5060316,168210761.296885,-18.59178381884148,2.924979640145779,-1.899832850551311,2025-05-13T20:37:47.814790
2460809.361076389, A.D. 2025-May-13 20:39:57.0000,69.185272,-19390557.73205015,339867440.0017384,168210647.3072201,-18.59178111420441,2.924930441215611,-1.899857196302527,2025-05-13T20:38:47.814746
2460809.361770833, A.D. 2025-May-13 20:40:57.0000,69.185272,-19391673.22869321,339867615.4944931,168210533.3160944,-18.59177840940935,2.924881242322814,-1.899881542006197,2025-05-13T20:39:47.814702
2460809.362465278, A.D. 2025-May-13 20:41:57.0000,69.185272,-19392788.72517471,339867790.9842962,168210419.3235079,-18.5917757044563,2.924832043467356,-1.899905887662334,2025-05-13T20:40:47.814739
2460809.363159722, A.D. 2025-May-13 20:42:57.0000,69.185272,-19393904.22149318,339867966.4711472,168210305.3294608,-18.59177299934525,2.924782844649303,-1.899930233270909,2025-05-13T20:41:47.814735
2460809.363854167, A.D. 2025-May-13 20:43:57.0000,69.185272,-19395019.71764933,339868141.9550464,168210191.3339529,-18.59177029407622,2.924733645868622,-1.899954578831935,2025-05-13T20:42:47.814772
2460809.364548611, A.D. 2025-May-13 20:44:57.0000,69.185272,-19396135.2136439,339868317.4359937,168210077.3369842,-18.59176758864919,2.924684447125281,-1.89997892434543,2025-05-13T20:43:47.814728
2460809.365243055, A.D. 2025-May-13 20:45:57.0000,69.185272,-19397250.70947541,339868492.9139891,168209963.3385549,-18.59176488306418,2.924635248419346,-1.900003269811361,2025-05-13T20:44:47.814684
2460809.3659375, A.D. 2025-May-13 20:46:57.0000,69.185272,-19398366.20514458,339868668.3890325,168209849.3386649,-18.59176217732117,2.924586049750785,-1.900027615229744,2025-05-13T20:45:47.814721
2460809.366631945, A.D. 2025-May-13 20:47:57.0000,69.185272,-19399481.70065141,339868843.861124,168209735.3373142,-18.59175947142017,2.924536851119597,-1.900051960600578,2025-05-13T20:46:47.814798
2460809.367326389, A.D. 2025-May-13 20:48:57.0000,69.185272,-19400597.1959966,339869019.3302638,168209621.3345027,-18.59175676536119,2.924487652525751,-1.90007630592388,2025-05-13T20:47:47.814754
2460809.368020833, A.D. 2025-May-13 20:49:57.0000,69.185272,-19401712.6911787,339869194.7964516,168209507.3302306,-18.59175405914421,2.924438453969312,-1.900100651199618,2025-05-13T20:48:47.814710
2460809.368715278, A.D. 2025-May-13 20:50:57.0000,69.185272,-19402828.18619842,339869370.2596875,168209393.3244978,-18.59175135276925,2.924389255450249,-1.900124996427807,2025-05-13T20:49:47.814747
2460809.369409722, A.D. 2025-May-13 20:51:57.0000,69.185272,-19403943.68105649,339869545.7199716,168209279.3173041,-18.5917486462363,2.924340056968529,-1.900149341608464,2025-05-13T20:50:47.814703
2460809.370104167, A.D. 2025-May-13 20:52:57.0000,69.185272,-19405059.17575143,339869721.1773037,168209165.3086499,-18.59174593954536,2.924290858524216,-1.900173686741556,2025-05-13T20:51:47.814780
2460809.370798611, A.D. 2025-May-13 20:53:57.0000,69.185272,-19406174.67028397,339869896.6316839,168209051.298535,-18.59174323269644,2.92424166011728,-1.900198031827098,2025-05-13T20:52:47.814736
2460809.371493055, A.D. 2025-May-13 20:54:57.0000,69.185272,-19407290.16465409,339870072.0831123,168208937.2869594,-18.59174052568953,2.924192461747721,-1.900222376865092,2025-05-13T20:53:47.814692
2460809.3721875, A.D. 2025-May-13 20:55:57.0000,69.185272,-19408405.65886252,339870247.5315889,168208823.273923,-18.59173781852463,2.924143263415506,-1.900246721855553,2025-05-13T20:54:47.814729
2460809.372881944, A.D. 2025-May-13 20:56:57.0000,69.185272,-19409521.15290779,339870422.9771135,168208709.259426,-18.59173511120175,2.924094065120701,-1.900271066798448,2025-05-13T20:55:47.814685
2460809.373576389, A.D. 2025-May-13 20:57:57.0000,69.185272,-19410636.64679061,339870598.4196863,168208595.2434683,-18.59173240372088,2.924044866863274,-1.900295411693794,2025-05-13T20:56:47.814762
2460809.374270834, A.D. 2025-May-13 20:58:57.0000,69.185272,-19411752.14051098,339870773.8593072,168208481.22605,-18.59172969608203,2.923995668643226,-1.90031975654159,2025-05-13T20:57:47.814799
2460809.374965278, A.D. 2025-May-13 20:59:57.0000,69.185272,-19412867.63406962,339870949.2959763,168208367.2071709,-18.59172698828519,2.923946470460523,-1.900344101341853,2025-05-13T20:58:47.814755
2460809.375659722, A.D. 2025-May-13 21:00:57.0000,69.185272,-19413983.12746505,339871124.7296935,168208253.1868312,-18.59172428033037,2.923897272315232,-1.90036844609455,2025-05-13T20:59:47.814711
2460809.376354167, A.D. 2025-May-13 21:01:57.0000,69.185272,-19415098.62069874,339871300.1604588,168208139.1650308,-18.59172157221756,2.923848074207289,-1.900392790799713,2025-05-13T21:00:47.814748
2460809.377048611, A.D. 2025-May-13 21:02:57.0000,69.185272,-19416214.11376921,339871475.5882723,168208025.1417698,-18.59171886394677,2.923798876136757,-1.900417135457311,2025-05-13T21:01:47.814744
2460809.377743056, A.D. 2025-May-13 21:03:57.0000,69.185272,-19417329.60667791,339871651.013134,168207911.117048,-18.59171615551801,2.923749678103573,-1.900441480067374,2025-05-13T21:02:47.814781
2460809.3784375, A.D. 2025-May-13 21:04:57.0000,69.185272,-19418445.09942336,339871826.4350438,168207797.0908656,-18.59171344693125,2.923700480107803,-1.90046582462987,2025-05-13T21:03:47.814737
2460809.379131944, A.D. 2025-May-13 21:05:57.0000,69.185272,-19419560.59200631,339872001.8540016,168207683.0632226,-18.59171073818652,2.923651282149413,-1.900490169144817,2025-05-13T21:04:47.814693
2460809.379826389, A.D. 2025-May-13 21:06:57.0000,69.185272,-19420676.08442672,339872177.2700076,168207569.034119,-18.5917080292838,2.923602084228404,-1.900514513612212,2025-05-13T21:05:47.814730
2460809.380520833, A.D. 2025-May-13 21:07:57.0000,69.185272,-19421791.57668533,339872352.6830618,168207455.0035545,-18.59170532022311,2.923552886344746,-1.900538858032074,2025-05-13T21:06:47.814726
2460809.381215278, A.D. 2025-May-13 21:08:57.0000,69.185272,-19422907.06878065,339872528.0931642,168207340.9715296,-18.59170261100443,2.923503688498501,-1.900563202404368,2025-05-13T21:07:47.814763
2460809.381909722, A.D. 2025-May-13 21:09:57.0000,69.185272,-19424022.56071343,339872703.5003147,168207226.938044,-18.59169990162777,2.923454490689639,-1.900587546729112,2025-05-13T21:08:47.814719
2460809.382604167, A.D. 2025-May-13 21:10:57.0000,69.185272,-19425138.05248364,339872878.9045133,168207112.9030977,-18.59169719209314,2.923405292918159,-1.900611891006305,2025-05-13T21:09:47.814756
2460809.383298611, A.D. 2025-May-13 21:11:57.0000,69.185272,-19426253.54409127,339873054.3057601,168206998.8666908,-18.59169448240052,2.923356095184064,-1.900636235235947,2025-05-13T21:10:47.814712
2460809.383993056, A.D. 2025-May-13 21:12:57.0000,69.185272,-19427369.03553704,339873229.7040552,168206884.8288231,-18.59169177254993,2.92330689748732,-1.900660579418053,2025-05-13T21:11:47.814789
2460809.3846875, A.D. 2025-May-13 21:13:57.0000,69.185272,-19428484.5268195,339873405.0993983,168206770.7894949,-18.59168906254135,2.923257699827992,-1.900684923552592,2025-05-13T21:12:47.814745
2460809.385381944, A.D. 2025-May-13 21:14:57.0000,69.185272,-19429600.01793934,339873580.4917897,168206656.7487061,-18.5916863523748,2.923208502206049,-1.90070926763958,2025-05-13T21:13:47.814701
2460809.386076389, A.D. 2025-May-13 21:15:57.0000,69.185272,-19430715.50889658,339873755.8812292,168206542.7064567,-18.59168364205027,2.923159304621491,-1.900733611679017,2025-05-13T21:14:47.814738
2460809.386770833, A.D. 2025-May-13 21:16:57.0000,69.185272,-19431830.99969192,339873931.2677169,168206428.6627465,-18.59168093156777,2.923110107074286,-1.900757955670917,2025-05-13T21:15:47.814694
2460809.387465278, A.D. 2025-May-13 21:17:57.0000,69.185272,-19432946.4903239,339874106.6512528,168206314.6175758,-18.59167822092729,2.923060909564498,-1.900782299615249,2025-05-13T21:16:47.814771
2460809.388159722, A.D. 2025-May-13 21:18:57.0000,69.185272,-19434061.98079323,339874282.0318367,168206200.5709445,-18.59167551012883,2.923011712092098,-1.90080664351203,2025-05-13T21:17:47.814727
2460809.388854166, A.D. 2025-May-13 21:19:57.0000,69.185272,-19435177.47109992,339874457.4094689,168206086.5228525,-18.59167279917239,2.922962514657083,-1.900830987361259,2025-05-13T21:18:47.814683
2460809.389548611, A.D. 2025-May-13 21:20:57.0000,69.185272,-19436292.96124395,339874632.7841493,168205972.4733,-18.59167008805798,2.922913317259455,-1.900855331162935,2025-05-13T21:19:47.814720
2460809.390243056, A.D. 2025-May-13 21:21:57.0000,69.185272,-19437408.45122604,339874808.1558779,168205858.4222867,-18.5916673767856,2.922864119899183,-1.900879674917076,2025-05-13T21:20:47.814797
2460809.3909375, A.D. 2025-May-13 21:22:57.0000,69.185272,-19438523.94104471,339874983.5246546,168205744.3698129,-18.59166466535524,2.92281492257633,-1.900904018623647,2025-05-13T21:21:47.814753
2460809.391631945, A.D. 2025-May-13 21:23:57.0000,69.185272,-19439639.4307007,339875158.8904796,168205630.3158786,-18.59166195376691,2.922765725290865,-1.900928362282666,2025-05-13T21:22:47.814790
2460809.392326389, A.D. 2025-May-13 21:24:57.0000,69.185272,-19440754.92019399,339875334.2533527,168205516.2604835,-18.5916592420206,2.922716528042789,-1.900952705894133,2025-05-13T21:23:47.814746
2460809.393020833, A.D. 2025-May-13 21:25:57.0000,69.185272,-19441870.40952457,339875509.613274,168205402.2036279,-18.59165653011633,2.922667330832102,-1.900977049458047,2025-05-13T21:24:47.814702
2460809.393715278, A.D. 2025-May-13 21:26:57.0000,69.185272,-19442985.89869316,339875684.9702436,168205288.1453117,-18.59165381805407,2.922618133658771,-1.901001392974424,2025-05-13T21:25:47.814739
2460809.394409722, A.D. 2025-May-13 21:27:57.0000,69.185272,-19444101.3876983,339875860.3242614,168205174.0855349,-18.59165110583385,2.922568936522863,-1.901025736443231,2025-05-13T21:26:47.814735
2460809.395104167, A.D. 2025-May-13 21:28:57.0000,69.185272,-19445216.8765407,339876035.6753273,168205060.0242975,-18.59164839345565,2.922519739424345,-1.901050079864486,2025-05-13T21:27:47.814772
2460809.395798611, A.D. 2025-May-13 21:29:57.0000,69.185272,-19446332.36522035,339876211.0234414,168204945.9615996,-18.59164568091948,2.922470542363217,-1.901074423238188,2025-05-13T21:28:47.814728
2460809.396493055, A.D. 2025-May-13 21:30:57.0000,69.185272,-19447447.85373725,339876386.3686036,168204831.8974409,-18.59164296822534,2.92242134533948,-1.901098766564336,2025-05-13T21:29:47.814684
2460809.3971875, A.D. 2025-May-13 21:31:57.0000,69.185272,-19448563.34209212,339876561.7108143,168204717.8318217,-18.59164025537323,2.922372148353102,-1.901123109842946,2025-05-13T21:30:47.814721
2460809.397881945, A.D. 2025-May-13 21:32:57.0000,69.185272,-19449678.83028348,339876737.050073,168204603.764742,-18.59163754236315,2.922322951404148,-1.901147453073987,2025-05-13T21:31:47.814798
2460809.398576389, A.D. 2025-May-13 21:33:57.0000,69.185272,-19450794.31831205,339876912.38638,168204489.6962017,-18.5916348291951,2.922273754492585,-1.901171796257475,2025-05-13T21:32:47.814754
2460809.399270833, A.D. 2025-May-13 21:34:57.0000,69.185272,-19451909.80617783,339877087.7197351,168204375.6262008,-18.59163211586909,2.922224557618416,-1.901196139393408,2025-05-13T21:33:47.814710
2460809.399965278, A.D. 2025-May-13 21:35:57.0000,69.185272,-19453025.29388081,339877263.0501384,168204261.5547393,-18.5916294023851,2.922175360781639,-1.901220482481787,2025-05-13T21:34:47.814747
2460809.400659722, A.D. 2025-May-13 21:36:57.0000,69.185272,-19454140.78142098,339877438.37759,168204147.4818173,-18.59162668874314,2.922126163982255,-1.901244825522612,2025-05-13T21:35:47.814703
2460809.401354167, A.D. 2025-May-13 21:37:57.0000,69.185272,-19455256.26879906,339877613.70209,168204033.4074346,-18.59162397494322,2.922076967220232,-1.901269168515899,2025-05-13T21:36:47.814780
2460809.402048611, A.D. 2025-May-13 21:38:57.0000,69.185272,-19456371.75601356,339877789.023638,168203919.3315915,-18.59162126098533,2.922027770495637,-1.901293511461616,2025-05-13T21:37:47.814736
2460809.402743055, A.D. 2025-May-13 21:39:57.0000,69.185271,-19457487.24306524,339877964.3422342,168203805.2542877,-18.59161854686947,2.921978573808435,-1.901317854359778,2025-05-13T21:38:47.814692
2460809.4034375, A.D. 2025-May-13 21:40:57.0000,69.185271,-19458602.72995406,339878139.6578786,168203691.1755234,-18.59161583259564,2.921929377158627,-1.901342197210386,2025-05-13T21:39:47.814729
2460809.404131944, A.D. 2025-May-13 21:41:57.0000,69.185271,-19459718.21668002,339878314.9705713,168203577.0952986,-18.59161311816385,2.921880180546216,-1.901366540013439,2025-05-13T21:40:47.814685
2460809.404826389, A.D. 2025-May-13 21:42:57.0000,69.185271,-19460833.70324312,339878490.2803123,168203463.0136132,-18.59161040357409,2.921830983971199,-1.901390882768937,2025-05-13T21:41:47.814762
2460809.405520834, A.D. 2025-May-13 21:43:57.0000,69.185271,-19461949.18964406,339878665.5871016,168203348.9304672,-18.59160768882637,2.921781787433547,-1.901415225476896,2025-05-13T21:42:47.814799
2460809.406215278, A.D. 2025-May-13 21:44:57.0000,69.185271,-19463064.67588139,339878840.890939,168203234.8458607,-18.59160497392068,2.921732590933322,-1.901439568137284,2025-05-13T21:43:47.814755
2460809.406909722, A.D. 2025-May-13 21:45:57.0000,69.185271,-19464180.16195582,339879016.1918246,168203120.7597937,-18.59160225885703,2.921683394470495,-1.901463910750117,2025-05-13T21:44:47.814711
2460809.407604167, A.D. 2025-May-13 21:46:57.0000,69.185271,-19465295.64786807,339879191.4897587,168203006.672266,-18.59159954363541,2.921634198045032,-1.90148825331541,2025-05-13T21:45:47.814748
2460809.408298611, A.D. 2025-May-13 21:47:57.0000,69.185271,-19466411.13361668,339879366.7847407,168202892.5832779,-18.59159682825583,2.921585001657,-1.901512595833132,2025-05-13T21:46:47.814744
2460809.408993056, A.D. 2025-May-13 21:48:57.0000,69.185271,-19467526.61920236,339879542.0767711,168202778.4928292,-18.59159411271829,2.921535805306365,-1.901536938303299,2025-05-13T21:47:47.814781
