JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,Calendar Date (UTC)
2461137.565949074, A.D. 2026-Apr-07 01:34:58.0000,69.185631,-143748082.986597,-40991090.48805683,-17786645.96853833,8.225623018069939,-27.61556311766975,-10.58544645567646,2026-04-07T01:33:48.814369
2461137.566643518, A.D. 2026-Apr-07 01:35:58.0000,69.185631,-143747590.7826767,-40992748.17157303,-17787283.33075377,8.181665247054895,-27.64017412345236,-10.66048516418251,2026-04-07T01:34:48.814326
2461137.567337963, A.D. 2026-Apr-07 01:36:58.0000,69.185631,-143747101.1356514,-40994407.23093897,-17787925.27480272,8.140421578217898,-27.66142478290323,-10.73813341701996,2026-04-07T01:35:48.814362
2461137.568032407, A.D. 2026-Apr-07 01:37:58.0000,69.185631,-143746613.8784654,-40996067.46311611,-17788571.94922232,8.102025043384579,-27.67927283765537,-10.81812727347716,2026-04-07T01:36:48.814359
2461137.568726852, A.D. 2026-Apr-07 01:38:58.0000,69.185631,-143746128.83722,-40997728.66288856,-17789223.48776611,8.06657534853146,-27.69367766498755,-10.90023941714721,2026-04-07T01:37:48.814395
2461137.569421296, A.D. 2026-Apr-07 01:39:58.0000,69.185631,-143745645.8320019,-40999390.62173396,-17789880.01088968,8.034178823356587,-27.70457295861075,-10.98424323609297,2026-04-07T01:38:48.814352
2461137.570115741, A.D. 2026-Apr-07 01:40:58.0000,69.185631,-143745164.6761955,-41001053.12739738,-17790541.6246007,8.004948688622946,-27.71190558963748,-11.06988660887374,2026-04-07T01:39:48.814388
2461137.570810185, A.D. 2026-Apr-07 01:41:58.0000,69.185631,-143744685.1765516,-41002715.9649804,-17791208.41948588,7.978992797479525,-27.71563931130012,-11.15690844033998,2026-04-07T01:40:48.814344
2461137.57150463, A.D. 2026-Apr-07 01:42:58.0000,69.185631,-143744207.1335718,-41004378.91776381,-17791880.47015503,7.956409650854597,-27.71574843998738,-11.24503538229674,2026-04-07T01:41:48.814421
2461137.572199074, A.D. 2026-Apr-07 01:43:58.0000,69.185631,-143743730.3424979,-41006041.76782769,-17792557.83435817,7.937275086447688,-27.7122195575832,-11.33398181986259,2026-04-07T01:42:48.814377
2461137.572893518, A.D. 2026-Apr-07 01:44:58.0000,69.185631,-143743254.5944073,-41007704.29682832,-17793240.55265531,7.921655777858634,-27.70505331073646,-11.42345914678832,2026-04-07T01:43:48.814334
2461137.573587963, A.D. 2026-Apr-07 01:45:58.0000,69.185631,-143742779.6765569,-41009366.28712625,-17793928.6481582,7.909609703857313,-27.69427094315012,-11.5131761054156,2026-04-07T01:44:48.814370
2461137.574282407, A.D. 2026-Apr-07 01:46:58.0000,69.185631,-143742305.3732541,-41011027.52265272,-17794622.12659356,7.901177502027536,-27.67990300793195,-11.60284536377354,2026-04-07T01:45:48.814327
2461137.574976852, A.D. 2026-Apr-07 01:47:58.0000,69.185631,-143741831.4666052,-41012687.78934746,-17795320.9764544,7.896393099468392,-27.66198686611912,-11.69217491496312,2026-04-07T01:46:48.814403
2461137.575671296, A.D. 2026-Apr-07 01:48:58.0000,69.185631,-143741357.7371267,-41014346.87610111,-17796025.16837466,7.895273237977326,-27.64058509458793,-11.78086664896491,2026-04-07T01:47:48.814360
2461137.576365741, A.D. 2026-Apr-07 01:49:58.0000,69.185631,-143740883.964953,-41016004.57603708,-17796734.65541612,7.897814790283214,-27.61577325695288,-11.86863251622803,2026-04-07T01:48:48.814396
2461137.577060185, A.D. 2026-Apr-07 01:50:58.0000,69.185631,-143740409.9308201,-41017660.68709135,-17797449.37363865,7.90400303378791,-27.58763717057115,-11.95519530115801,2026-04-07T01:49:48.814352
2461137.57775463, A.D. 2026-Apr-07 01:51:58.0000,69.185631,-143739935.4163182,-41019315.01273926,-17798169.24282717,7.913823071702753,-27.55627518199137,-12.04028781267047,2026-04-07T01:50:48.814389
2461137.578449074, A.D. 2026-Apr-07 01:52:58.0000,69.185631,-143739460.2044212,-41020967.36236285,-17798894.16667896,7.927240942235581,-27.52178496258076,-12.1236378931195,2026-04-07T01:51:48.814386
2461137.579143519, A.D. 2026-Apr-07 01:53:58.0000,69.185631,-143738984.0808242,-41022617.5515015,-17799624.03259135,7.944204608478945,-27.48427543914428,-12.20497867687765,2026-04-07T01:52:48.814422
2461137.579837963, A.D. 2026-Apr-07 01:54:58.0000,69.185631,-143738506.8343005,-41024265.40295094,-17800358.71212546,7.964660400470928,-27.44388358065065,-12.28404993393677,2026-04-07T01:53:48.814378
2461137.580532407, A.D. 2026-Apr-07 01:55:58.0000,69.185631,-143738028.2574614,-41025910.74831147,-17801098.06187252,7.988532171392627,-27.40075852403816,-12.36061270326893,2026-04-07T01:54:48.814335
2461137.581226852, A.D. 2026-Apr-07 01:56:58.0000,69.185631,-143737548.1481552,-41027553.4276513,-17801841.92457944,8.015726054424983,-27.35503030620244,-12.43444264053649,2026-04-07T01:55:48.814371
2461137.581921296, A.D. 2026-Apr-07 01:57:58.0000,69.185631,-143737066.3098291,-41029193.28850338,-17802590.12934539,8.04614936254069,-27.30682840941342,-12.505307465352,2026-04-07T01:56:48.814368
2461137.582615741, A.D. 2026-Apr-07 01:58:58.0000,69.185631,-143736582.5515288,-41030830.18741699,-17803342.49162602,8.079706507230185,-27.256320925442,-12.57298968642884,2026-04-07T01:57:48.814404
2461137.583310185, A.D. 2026-Apr-07 01:59:58.0000,69.185631,-143736096.688411,-41032463.99120863,-17804098.81445134,8.116289625305617,-27.20367721197407,-12.63729047899906,2026-04-07T01:58:48.814360
2461137.584004629, A.D. 2026-Apr-07 02:00:58.0000,69.185631,-143735608.5424862,-41034094.57670093,-17804858.88900977,8.155774955101883,-27.14906608293513,-12.69801247159461,2026-04-07T01:59:48.814317
2461137.584699074, A.D. 2026-Apr-07 02:01:58.0000,69.185631,-143735117.9437937,-41035721.83123947,-17805622.49513853,8.19802322697546,-27.0926662102706,-12.7549770568568,2026-04-07T02:00:48.814353
2461137.585393519, A.D. 2026-Apr-07 02:02:58.0000,69.185631,-143734624.7308053,-41037345.65304016,-17806389.40233719,8.242890759952862,-27.03466322658566,-12.80801898704213,2026-04-07T02:01:48.814430
2461137.586087963, A.D. 2026-Apr-07 02:03:58.0000,69.185631,-143734128.7508967,-41038965.95141295,-17807159.37087195,8.29022528353926,-26.97523902901712,-12.85699396801015,2026-04-07T02:02:48.814386
2461137.586782407, A.D. 2026-Apr-07 02:04:58.0000,69.185631,-143733629.8607924,-41040582.64672746,-17807932.1527005,8.33986757375709,-26.91458305537757,-12.90177033565739,2026-04-07T02:03:48.814343
2461137.587476852, A.D. 2026-Apr-07 02:05:58.0000,69.185631,-143733127.9268456,-41042195.67095407,-17808707.4924967,8.391658876119772,-26.85288923214194,-12.94223865787459,2026-04-07T02:04:48.814379
2461137.588171296, A.D. 2026-Apr-07 02:06:58.0000,69.185631,-143732622.8245144,-41043804.96723604,-17809485.1285831,8.445450315035332,-26.79033802167436,-12.97828717233044,2026-04-07T02:05:48.814335
2461137.588865741, A.D. 2026-Apr-07 02:07:58.0000,69.185631,-143732114.4389657,-41045410.49006187,-17810264.79214045,8.50106266577756,-26.72713187502085,-13.00979736073207,2026-04-07T02:06:48.814412
2461137.589560185, A.D. 2026-Apr-07 02:08:58.0000,69.185631,-143731602.6671889,-41047012.20684975,-17811046.20858199,8.558289365654478,-26.6634911694474,-13.036709200169,2026-04-07T02:07:48.814369
2461137.590254629, A.D. 2026-Apr-07 02:09:58.0000,69.185631,-143731087.4174598,-41048610.09695237,-17811829.10149612,8.616964597351236,-26.59959021296978,-13.05899968204601,2026-04-07T02:08:48.814325
2461137.590949074, A.D. 2026-Apr-07 02:10:58.0000,69.185631,-143730568.6077873,-41050204.14989285,-17812613.19187316,8.676918197280678,-26.53560672652172,-13.07660651853671,2026-04-07T02:09:48.814361
2461137.591643518, A.D. 2026-Apr-07 02:11:58.0000,69.185631,-143730046.1677075,-41051794.36716847,-17813398.19732594,8.737939139930793,-26.47175534439581,-13.08949879514878,2026-04-07T02:10:48.814318
2461137.592337963, A.D. 2026-Apr-07 02:12:58.0000,69.185631,-143729520.0387571,-41053380.76201624,-17814183.83564684,8.799852221398424,-26.40820307965307,-13.09769545270522,2026-04-07T02:11:48.814394
2461137.593032408, A.D. 2026-Apr-07 02:13:58.0000,69.185631,-143728990.1718821,-41054963.3571297,-17814969.82437458,8.86250182939431,-26.34511783886428,-13.10116547197866,2026-04-07T02:12:48.814431
2461137.593726852, A.D. 2026-Apr-07 02:14:58.0000,69.185631,-143728456.5288854,-41056542.18693929,-17815755.87946885,8.925682959691567,-26.28271451190123,-13.09990782252967,2026-04-07T02:13:48.814387
2461137.594421296, A.D. 2026-Apr-07 02:15:58.0000,69.185631,-143727919.083935,-41058117.29814609,-17816541.7189103,8.989199819109842,-26.22117783614378,-13.09398010134995,2026-04-07T02:14:48.814344
2461137.595115741, A.D. 2026-Apr-07 02:16:58.0000,69.185631,-143727377.8221239,-41059688.74765763,-17817327.06403081,9.052876641945787,-26.16067225916473,-13.08343178147508,2026-04-07T02:15:48.814380
2461137.595810185, A.D. 2026-Apr-07 02:17:58.0000,69.185631,-143726832.7394164,-41061256.60226093,-17818111.63923715,9.116527136917437,-26.10135983992088,-13.06832003592966,2026-04-07T02:16:48.814377
2461137.59650463, A.D. 2026-Apr-07 02:18:58.0000,69.185631,-143726283.8428284,-41062820.93818232,-17818895.17269578,9.17997325355478,-26.04339504022898,-13.04871078103252,2026-04-07T02:17:48.814413
2461137.597199074, A.D. 2026-Apr-07 02:19:58.0000,69.185631,-143725731.1497486,-41064381.84111029,-17819677.3963942,9.243040612547862,-25.98694249106436,-13.02466648651924,2026-04-07T02:18:48.814369
2461137.597893518, A.D. 2026-Apr-07 02:20:58.0000,69.185631,-143725174.6886463,-41065939.40687104,-17820458.046947,9.305538609960351,-25.93216708567647,-12.99628535335562,2026-04-07T02:19:48.814326
2461137.598587963, A.D. 2026-Apr-07 02:21:58.0000,69.185631,-143724614.4989265,-41067493.74021018,-17821236.86762208,9.367295789729315,-25.8792029327613,-12.96368251497283,2026-04-07T02:20:48.814362
2461137.599282407, A.D. 2026-Apr-07 02:22:58.0000,69.185631,-143724050.6299145,-41069044.95364642,-17822013.60837553,9.42814925399213,-25.82818012550587,-12.92696643692481,2026-04-07T02:21:48.814359
2461137.599976852, A.D. 2026-Apr-07 02:23:58.0000,69.185631,-143723483.1407413,-41070593.16787598,-17822788.02592004,9.487936390813958,-25.77924031486393,-12.88625721701656,2026-04-07T02:22:48.814395
2461137.600671296, A.D. 2026-Apr-07 02:24:58.0000,69.185631,-143722912.1001737,-41072138.51204196,-17823559.8847033,9.54649748143948,-25.73251992370816,-12.84169323675709,2026-04-07T02:23:48.814352
2461137.601365741, A.D. 2026-Apr-07 02:25:58.0000,69.185631,-143722337.5864598,-41073681.12275571,-17824328.95811246,9.603679152959169,-25.68812801676498,-12.79343123398525,2026-04-07T02:24:48.814388
2461137.602060185, A.D. 2026-Apr-07 02:26:58.0000,69.185631,-143721759.6865864,-41075221.14241158,-17825095.02859036,9.659340515644605,-25.64615599827316,-12.74161133793448,2026-04-07T02:25:48.814344
2461137.60275463, A.D. 2026-Apr-07 02:27:58.0000,69.185631,-143721178.4962929,-41076758.7194022,-17825857.8867954,9.713328803266352,-25.60671287295221,-12.68637656400859,2026-04-07T02:26:48.814421
2461137.603449074, A.D. 2026-Apr-07 02:28:58.0000,69.185631,-143720594.1205654,-41078294.00861549,-17826617.33294878,9.765493705109911,-25.56990043237604,-12.6279013730727,2026-04-07T02:27:48.814377
2461137.604143518, A.D. 2026-Apr-07 02:29:58.0000,69.185631,-143720006.6728443,-41079827.17045686,-17827373.17807386,9.815702971295554,-25.53580321358592,-12.56636748090676,2026-04-07T02:28:48.814334
2461137.604837963, A.D. 2026-Apr-07 02:30:58.0000,69.185631,-143719416.2741399,-41081358.37025626,-17828125.24419624,9.863836414340222,-25.50450110216531,-12.5019609257143,2026-04-07T02:29:48.814370
2461137.605532407, A.D. 2026-Apr-07 02:31:58.0000,69.185631,-143718823.0523918,-41082887.77787973,-17828873.36451034,9.90978113998288,-25.47606518403187,-12.43486635813829,2026-04-07T02:30:48.814327
2461137.606226852, A.D. 2026-Apr-07 02:32:58.0000,69.185631,-143718227.142392,-41084415.56726366,-17829617.38324441,9.953421114858433,-25.45056054412914,-12.36526905767876,2026-04-07T02:31:48.814403
2461137.606921296, A.D. 2026-Apr-07 02:33:58.0000,69.185631,-143717628.6858381,-41085941.91605715,-17830357.15613599,9.994645328862449,-25.42804480922917,-12.29336864027215,2026-04-07T02:32:48.814360
2461137.607615741, A.D. 2026-Apr-07 02:34:58.0000,69.185631,-143717027.830567,-41087467.00495023,-17831092.5511371,10.03335992918004,-25.40856149982854,-12.21936896255325,2026-04-07T02:33:48.814396
2461137.608310185, A.D. 2026-Apr-07 02:35:58.0000,69.185631,-143716424.7297761,-41088991.01695406,-17831823.44820356,10.06947792671752,-25.39214596664613,-12.14346654194079,2026-04-07T02:34:48.814352
2461137.60900463, A.D. 2026-Apr-07 02:36:58.0000,69.185631,-143715819.5418618,-41090514.13713719,-17832549.73907211,10.1029132161755,-25.37883174131082,-12.06585973914128,2026-04-07T02:35:48.814389
2461137.609699074, A.D. 2026-Apr-07 02:37:58.0000,69.185631,-143715212.4302482,-41092036.55244514,-17833271.32764205,10.13358540874764,-25.36864704019069,-11.98675554091583,2026-04-07T02:36:48.814386
2461137.610393519, A.D. 2026-Apr-07 02:38:58.0000,69.185631,-143714603.5629379,-41093558.45124102,-17833988.13038537,10.16142202430628,-25.36161027926342,-11.90636498218612,2026-04-07T02:37:48.814422
2461137.611087963, A.D. 2026-Apr-07 02:39:58.0000,69.185631,-143713993.1120816,-41095080.0227075,-17834700.07646615,10.18635721223796,-25.35773099081558,-11.82490021559138,2026-04-07T02:38:48.814378
2461137.611782407, A.D. 2026-Apr-07 02:40:58.0000,69.185631,-143713381.2535475,-41096601.45638251,-17835407.10784947,10.20833334652557,-25.35701171322307,-11.74257592925879,2026-04-07T02:39:48.814335
2461137.612476852, A.D. 2026-Apr-07 02:41:58.0000,69.185631,-143712768.1664038,-41098122.94171893,-17836109.17942427,10.22730116432885,-25.35944608286907,-11.65960747039683,2026-04-07T02:40:48.814371
2461137.613171296, A.D. 2026-Apr-07 02:42:58.0000,69.185631,-143712154.032426,-41099644.66751605,-17836806.25891544,10.24321977671486,-25.36502039140052,-11.57620718387988,2026-04-07T02:41:48.814368
2461137.613865741, A.D. 2026-Apr-07 02:43:58.0000,69.185631,-143711539.0356371,-41101166.821689,-17837498.32674015,10.25605454315864,-25.3737186710478,-11.49258648698554,2026-04-07T02:42:48.814404
2461137.614560185, A.D. 2026-Apr-07 02:44:58.0000,69.185631,-143710923.3620096,-41102689.59107041,-17838185.37607302,10.26577499199175,-25.38552022102426,-11.40895976032219,2026-04-07T02:43:48.814360
2461137.615254629, A.D. 2026-Apr-07 02:45:58.0000,69.185631,-143710307.199209,-41104213.16099928,-17838867.41308779,10.27235568515766,-25.40039501967221,-11.32554561466848,2026-04-07T02:44:48.814317
2461137.615949074, A.D. 2026-Apr-07 02:46:58.0000,69.185631,-143709690.736171,-41105737.71465403,-17839544.4570884,10.27578030663675,-25.41830163215118,-11.24256188174622,2026-04-07T02:45:48.814353
2461137.616643519, A.D. 2026-Apr-07 02:47:58.0000,69.185631,-143709074.1625484,-41107263.43249992,-17840216.54027224,10.27604029343987,-25.43919187425622,-11.16022041248136,2026-04-07T02:46:48.814430
2461137.617337963, A.D. 2026-Apr-07 02:48:58.0000,69.185631,-143708457.6684017,-41108790.49199651,-17840883.70748852,10.27313062636853,-25.46301360865665,-11.07873272170741,2026-04-07T02:47:48.814386
2461137.618032407, A.D. 2026-Apr-07 02:49:58.0000,69.185631,-143707841.443857,-41110319.06727101,-17841546.01642085,10.2670556525536,-25.48970711089159,-10.99831452260297,2026-04-07T02:48:48.814343
2461137.618726852, A.D. 2026-Apr-07 02:50:58.0000,69.185631,-143707225.6783454,-41111849.32859918,-17842203.53761929,10.25783418291552,-25.51920437662262,-10.91917706384544,2026-04-07T02:49:48.814379
2461137.619421296, A.D. 2026-Apr-07 02:51:58.0000,69.185631,-143706610.5598834,-41113381.44206465,-17842856.35396357,10.24549247953503,-25.55143437965427,-10.84152010546391,2026-04-07T02:50:48.814335
2461137.620115741, A.D. 2026-Apr-07 02:52:58.0000,69.185631,-143705996.2749584,-41114915.56945023,-17843504.56011463,10.23005415635349,-25.58632494378967,-10.76553875796018,2026-04-07T02:51:48.814412
2461137.620810185, A.D. 2026-Apr-07 02:53:58.0000,69.185631,-143705383.0087112,-41116451.86806924,-17844148.26270312,10.21154284683083,-25.6237968790899,-10.69143868496217,2026-04-07T02:52:48.814369
2461137.621504629, A.D. 2026-Apr-07 02:54:58.0000,69.185631,-143704770.9444161,-41117990.48998667,-17844787.58100338,10.1899996598598,-25.66375379200909,-10.61943320026903,2026-04-07T02:53:48.814325
2461137.622199074, A.D. 2026-Apr-07 02:55:58.0000,69.185631,-143704160.2622296,-41119531.58098719,-17845422.64673927,10.16548507434567,-25.70608528279897,-10.54971974698675,2026-04-07T02:54:48.814361
2461137.622893518, A.D. 2026-Apr-07 02:56:58.0000,69.185631,-143703551.1386119,-41121075.28032888,-17846053.60286449,10.13805890344734,-25.7506856974286,-10.48247891300363,2026-04-07T02:55:48.814318
2461137.623587963, A.D. 2026-Apr-07 02:57:58.0000,69.185631,-143702943.7465625,-41122621.72092112,-17846680.60322663,10.10777910009784,-25.79744620559175,-10.41789513691933,2026-04-07T02:56:48.814394
2461137.624282408, A.D. 2026-Apr-07 02:58:58.0000,69.185631,-143702338.255218,-41124171.02874053,-17847303.81280383,10.07471844844506,-25.84624481888874,-10.35615193904343,2026-04-07T02:57:48.814431
2461137.624976852, A.D. 2026-Apr-07 02:59:58.0000,69.185631,-143701734.8289248,-41125723.32231638,-17847923.40717085,10.0389610133849,-25.89695741928575,-10.29741884449255,2026-04-07T02:58:48.814387
2461137.625671296, A.D. 2026-Apr-07 03:00:58.0000,69.185631,-143701133.6270111,-41127278.71273601,-17848539.57185842,10.00058956448893,-25.94945796152564,-10.24185998902317,2026-04-07T02:59:48.814344
2461137.626365741, A.D. 2026-Apr-07 03:01:58.0000,69.185631,-143700534.8036964,-41128837.30324998,-17849152.50215335,9.959693802130095,-26.00361257034212,-10.18963539446533,2026-04-07T03:00:48.814380
2461137.627060185, A.D. 2026-Apr-07 03:02:58.0000,69.185631,-143699938.5075003,-41130399.18908351,-17849762.40276855,9.916373046183308,-26.05928733678905,-10.14090070369334,2026-04-07T03:01:48.814377
2461137.62775463, A.D. 2026-Apr-07 03:03:58.0000,69.185631,-143699344.8807027,-41131964.45712823,-17850369.48779659,9.870737268547636,-26.11633554694887,-10.09581091724231,2026-04-07T03:02:48.814413
2461137.628449074, A.D. 2026-Apr-07 03:04:58.0000,69.185631,-143698754.0586262,-41133533.18508004,-17850973.98006831,9.82290614373017,-26.17460155794607,-10.0545001888973,2026-04-07T03:03:48.814369
2461137.629143518, A.D. 2026-Apr-07 03:05:58.0000,69.185631,-143698166.1694738,-41135105.44149918,-17851576.11003958,9.772996964861045,-26.23393581019184,-10.01709305641674,2026-04-07T03:04:48.814326
2461137.629837963, A.D. 2026-Apr-07 03:06:58.0000,69.185631,-143697581.3342356,-41136681.28578399,-17852176.11573473,9.721135961130596,-26.29417998552904,-9.983715192142274,2026-04-07T03:05:48.814362
2461137.630532407, A.D. 2026-Apr-07 03:07:58.0000,69.185631,-143696999.6658418,-41138260.76761962,-17852774.24225881,9.667463655497375,-26.35517183139754,-9.954474867666868,2026-04-07T03:06:48.814359
2461137.631226852, A.D. 2026-Apr-07 03:08:58.0000,69.185631,-143696421.2687366,-41139843.92714997,-17853370.7407279,9.612120629450093,-26.41675526066552,-9.929466609349312,2026-04-07T03:07:48.814395
2461137.631921296, A.D. 2026-Apr-07 03:09:58.0000,69.185631,-143695846.2390501,-41141430.79521711,-17853965.86788253,9.555243827008116,-26.47877499966719,-9.90878578093614,2026-04-07T03:08:48.814352
2461137.632615741, A.D. 2026-Apr-07 03:10:58.0000,69.185631,-143695274.6645885,-41143021.39295974,-17854559.88644749,9.49697672592266,-26.54105827264904,-9.892535030756086,2026-04-07T03:09:48.814388
2461137.633310185, A.D. 2026-Apr-07 03:11:58.0000,69.185631,-143694706.6239552,-41144615.73020922,-17855153.06483916,9.437482801574681,-26.60340340559018,-9.880793890705439,2026-04-07T03:10:48.814344
2461137.63400463, A.D. 2026-Apr-07 03:12:58.0000,69.185631,-143694142.185722,-41146213.80478409,-17855745.67486911,9.376928138280546,-26.66561985060966,-9.873599005080168,2026-04-07T03:11:48.814421
2461137.634699074, A.D. 2026-Apr-07 03:13:58.0000,69.185631,-143693581.4087887,-41147815.60402061,-17856337.99030079,9.315471399408786,-26.72754531312467,-9.870986728677812,2026-04-07T03:12:48.814377
2461137.635393518, A.D. 2026-Apr-07 03:14:58.0000,69.185631,-143693024.3421991,-41149421.1054787,-17856930.28756244,9.253285513609873,-26.78901073216848,-9.873005735986371,2026-04-07T03:13:48.814334
2461137.636087963, A.D. 2026-Apr-07 03:15:58.0000,69.185631,-143692471.0241008,-41151030.27602509,-17857522.84553722,9.190558114547049,-26.8498308900427,-9.87968429260277,2026-04-07T03:14:48.814370
2461137.636782407, A.D. 2026-Apr-07 03:16:58.0000,69.185631,-143691921.481379,-41152643.07143135,-17858115.94394761,9.127474796061348,-26.90982317354526,-9.891024450141733,2026-04-07T03:15:48.814327
2461137.637476852, A.D. 2026-Apr-07 03:17:58.0000,69.185631,-143691375.7299863,-41154259.43659604,-17858709.86222499,9.064215029264808,-26.96880657002429,-9.907015865549507,2026-04-07T03:16:48.814403
2461137.638171296, A.D. 2026-Apr-07 03:18:58.0000,69.185631,-143690833.7751323,-41155879.30549029,-17859304.87887493,9.00095877182023,-27.02659764726567,-9.927637344368835,2026-04-07T03:17:48.814360
2461137.638865741, A.D. 2026-Apr-07 03:19:58.0000,69.185631,-143690295.6110539,-41157502.6011376,-17859901.27072323,8.937892066154484,-27.0830165670804,-9.95285424796661,2026-04-07T03:18:48.814396
2461137.639560185, A.D. 2026-Apr-07 03:20:58.0000,69.185631,-143689761.2206996,-41159129.23595414,-17860499.31214422,8.875204512935134,-27.13788870035782,-9.982619614261889,2026-04-07T03:19:48.814352
2461137.64025463, A.D. 2026-Apr-07 03:21:58.0000,69.185631,-143689230.5755048,-41160759.11194536,-17861099.27430262,8.813090709409316,-27.19104139180539,-10.01687196475891,2026-04-07T03:20:48.814389
2461137.640949074, A.D. 2026-Apr-07 03:22:58.0000,69.185631,-143688703.63526,-41162392.12086502,-17861701.42403143,8.751741356452781,-27.24230631192969,-10.05552896000113,2026-04-07T03:21:48.814386
2461137.641643519, A.D. 2026-Apr-07 03:23:58.0000,69.185631,-143688180.348608,-41164028.14455535,-17862306.02291344,8.691339824419494,-27.29152085598868,-10.09850047720625,2026-04-07T03:22:48.814422
2461137.642337963, A.D. 2026-Apr-07 03:24:58.0000,69.185631,-143687660.6529413,-41165667.05511609,-17862913.32687717,8.632078433486083,-27.33852260490039,-10.14568458722462,2026-04-07T03:23:48.814378
2461137.643032407, A.D. 2026-Apr-07 03:25:58.0000,69.185631,-143687144.4740951,-41167308.71502898,-17863523.58507505,8.574147906773154,-27.38315370497588,-10.19695792761096,2026-04-07T03:24:48.814335
2461137.643726852, A.D. 2026-Apr-07 03:26:58.0000,69.185631,-143686631.7266546,-41168952.9774847,-17864137.03868739,8.51773223799984,-27.42526290957201,-10.25217842467217,2026-04-07T03:25:48.814371
2461137.644421296, A.D. 2026-Apr-07 03:27:58.0000,69.185631,-143686122.3145197,-41170599.68688273,-17864753.91987049,8.463001193339005,-27.46470969300045,-10.31118933145351,2026-04-07T03:26:48.814368
2461137.645115741, A.D. 2026-Apr-07 03:28:58.0000,69.185631,-143685616.1318607,-41172248.67957319,-17865374.4515774,8.410115281345373,-27.50136360504305,-10.37384419971768,2026-04-07T03:27:48.814404
2461137.645810185, A.D. 2026-Apr-07 03:29:58.0000,69.185631,-143685113.0624723,-41173899.78398111,-17865998.8480452,8.359262699819308,-27.53508982601724,-10.43999125871001,2026-04-07T03:28:48.814360
2461137.646504629, A.D. 2026-Apr-07 03:30:58.0000,69.185631,-143684612.9783514,-41175552.82039612,-17866627.31317312,8.310640733327745,-27.56575476529118,-10.50943522502265,2026-04-07T03:29:48.814317
2461137.647199074, A.D. 2026-Apr-07 03:31:58.0000,69.185631,-143684115.7402891,-41177207.60152337,-17867260.03819468,8.26442536152153,-27.59323994753145,-10.5819546956813,2026-04-07T03:30:48.814353
2461137.647893519, A.D. 2026-Apr-07 03:32:58.0000,69.185631,-143683621.1988837,-41178863.93335071,-17867897.2006667,8.220782494686425,-27.61743931671668,-10.65731327268392,2026-04-07T03:31:48.814430
2461137.648587963, A.D. 2026-Apr-07 03:33:58.0000,69.185631,-143683129.1949385,-41180521.61620629,-17868538.96319421,8.179871044880759,-27.63827604796647,-10.73524976600137,2026-04-07T03:32:48.814386
2461137.649282407, A.D. 2026-Apr-07 03:34:58.0000,69.185631,-143682639.5604992,-41182180.44709367,-17869185.47265452,8.14181963249555,-27.65571129264956,-10.81550912538424,2026-04-07T03:33:48.814343
2461137.649976852, A.D. 2026-Apr-07 03:35:58.0000,69.185631,-143682152.1209065,-41183840.22062532,-17869836.86160501,8.106728408025603,-27.66969549066719,-10.89786687607444,2026-04-07T03:34:48.814379
2461137.650671296, A.D. 2026-Apr-07 03:36:58.0000,69.185631,-143681666.6953754,-41185500.7277232,-17870493.24906045,8.074705530792341,-27.6801621573491,-10.98208851816681,2026-04-07T03:35:48.814335
2461137.651365741, A.D. 2026-Apr-07 03:37:58.0000,69.185631,-143681183.0964059,-41187161.75578453,-17871154.73929655,8.045863174603515,-27.6870618103375,-11.06792031828796,2026-04-07T03:36:48.814412
2461137.652060185, A.D. 2026-Apr-07 03:38:58.0000,69.185631,-143680701.1299557,-41188823.08969274,-17871821.42113298,8.020307279381651,-27.69035923698523,-11.15510136690932,2026-04-07T03:37:48.814369
2461137.652754629, A.D. 2026-Apr-07 03:39:58.0000,69.185631,-143680220.595841,-41190484.512505,-17872493.3674049,7.998134854737876,-27.69002818910313,-11.24335699641199,2026-04-07T03:38:48.814325
2461137.653449074, A.D. 2026-Apr-07 03:40:58.0000,69.185631,-143679741.2886948,-41192145.80609684,-17873170.63395648,7.979420807805526,-27.68605632086035,-11.33239896852257,2026-04-07T03:39:48.814361
2461137.654143518, A.D. 2026-Apr-07 03:41:58.0000,69.185631,-143679262.9990221,-41193806.75206748,-17873853.25929588,7.964230961725039,-27.67844834881359,-11.42193750928477,2026-04-07T03:40:48.814318
2461137.654837963, A.D. 2026-Apr-07 03:42:58.0000,69.185631,-143678785.5135846,-41195467.13290592,-17874541.26452751,7.952622065027181,-27.66722677080077,-11.51168264454727,2026-04-07T03:41:48.814394
2461137.655532408, A.D. 2026-Apr-07 03:43:58.0000,69.185631,-143678308.6162734,-41197126.7327226,-17875234.65338779,7.94463328537319,-27.65242266745771,-11.60134674836053,2026-04-07T03:42:48.814431
2461137.656226852, A.D. 2026-Apr-07 03:44:58.0000,69.185631,-143677832.088849,-41198785.33766326,-17875933.41230326,7.940297164990846,-27.63407512184986,-11.69063578990502,2026-04-07T03:43:48.814387
2461137.656921296, A.D. 2026-Apr-07 03:45:58.0000,69.185631,-143677355.7116094,-41200442.73698442,-17876637.5098176,7.939628215410815,-27.61224898265684,-11.77925279971881,2026-04-07T03:44:48.814344
2461137.657615741, A.D. 2026-Apr-07 03:46:58.0000,69.185631,-143676879.2645806,-41202098.72426088,-17877346.89695588,7.942621662425185,-27.58702083904485,-11.86691019043976,2026-04-07T03:45:48.814380
